age,monthly_charges,total_charges,tenure_months,monthly_usage_gb,customer_satisfaction,number_of_services,gender,contract_type,payment_method,internet_service,phone_service,streaming_tv,streaming_movies,churn,customer_lifetime_value
62.0,82.31312564731057,3377.878326298579,37.0,75.1698772399129,3,2,male,Month-to-month,Mailed check,Fiber optic,yes,yes,Yes,no,3416.01
58.0,51.796858951918374,1924.9356423978613,,56.5764944987724,7,2,female,One year,Mailed check,fiber,No,Yes,No,no,2521.91
22.0,31.08237808511219,1804.549929291878,54.0,50.04599010935006,9,2,Female,Two year,electronic,Fiber optic,N,yes,Yes,no,4064.43
52.0,60.18859935647838,1866.6856056005417,36.0,42.894550422337474,2,1,F,Two year,Electronic check,DSL,Y,Yes,yes,no,3790.34
71.0,69.29176857777004,200.30390726493926,3.0,61.390078338479185,4,2,F,One year,electronic,fiber,Y,No,No,yes,315.91
54.0,66.25297298955743,1686.7332307534225,22.0,46.60446274681444,10,1,Male,Month-to-month,Mailed check,dsl,Y,Yes,yes,no,2332.57
73.0,53.83656277115192,3152.220072437701,54.0,20.479364934417998,2,4,female,Month-to-month,electronic,No,N,no,yes,yes,2012.04
73.0,54.61396311921975,2253.0854510180297,37.0,84.45203504092319,6,3,M,Two year,Bank transfer,fiber,yes,no,no,no,2187.37
23.0,66.64991660391787,4765.441895761779,67.0,23.44623613332383,1,1,female,Month-to-month,electronic,DSL,Yes,no,yes,yes,100.0
68.0,74.89554889227495,3363.2200200627403,38.0,36.364723718902,5,3,M,monthly,credit,DSL,Yes,no,yes,yes,1005.47
,54.87453465657566,,43.0,91.02222947762662,1,1,male,Two year,Bank transfer,No,yes,No,No,no,1574.64
54.0,45.64621198410777,1147.1205218950004,23.0,21.59690351912516,4,1,female,Month-to-month,Bank transfer,No,yes,no,No,no,1842.94
53.0,62.08886602927233,4583.078107376211,63.0,37.126503073916844,7,4,Female,monthly,Electronic check,Fiber optic,yes,Yes,yes,no,2868.99
42.0,16.885745142473766,781.581769947211,53.0,56.65471034936844,2,1,Female,monthly,Electronic check,dsl,Yes,Yes,Yes,no,2056.52
36.0,52.68238704154038,1979.6054412979624,37.0,41.22804538721879,6,3,Male,yearly,Mailed check,fiber,No,no,yes,no,3297.0
41.0,68.59087115725558,3939.8029763197987,67.0,72.86053520431676,4,1,male,Two year,credit,dsl,no,Yes,yes,no,4038.73
39.0,32.26705076357484,2399.4499594425206,64.0,18.95426597321211,3,3,Female,monthly,credit,No,yes,no,No,no,2159.02
22.0,74.59921801719295,1482.2275058847215,18.0,45.365811197989196,1,3,Male,monthly,Electronic check,dsl,no,Yes,No,yes,100.0
41.0,85.83508458039525,1295.909337274739,15.0,67.77253390214887,7,4,M,yearly,credit,fiber,Yes,yes,No,no,3263.85
,59.65458845607291,3977.9596143105105,62.0,89.9742762748393,10,4,Male,monthly,Mailed check,DSL,N,Yes,no,no,2692.68
31.0,63.55054570902165,3310.2505017211347,48.0,29.035803930261295,4,3,Male,Month-to-month,electronic,dsl,no,yes,No,no,3287.2
57.0,75.97173951333993,985.8505188116962,12.0,13.465594079653982,1,4,female,Month-to-month,Bank transfer,DSL,yes,no,yes,yes,389.03
61.0,82.20554849250675,259.3374511417284,3.0,39.63864478527157,1,1,Female,Two year,,fiber,Yes,Yes,no,yes,445.95
60.0,51.31518333119143,2503.380079600583,43.0,89.88743205796493,8,3,male,Two year,Mailed check,dsl,yes,No,yes,no,1411.24
30.0,55.24102701607502,1075.0823168076001,18.0,81.88319739615224,6,1,F,Two year,credit,DSL,Yes,yes,Yes,no,1059.67
75.0,44.45654083296194,670.3755407556243,18.0,68.89680272027925,6,2,male,Month-to-month,Mailed check,Fiber optic,N,No,yes,yes,100.0
200.0,365.21110013417973,35192.62334442818,69.0,65.42222448284548,10,1,Female,Month-to-month,Mailed check,No,Yes,No,Yes,no,3731.14
36.0,79.54902707545435,1514.8021788144042,16.0,60.78015982433937,7,1,male,monthly,electronic,Fiber optic,Y,No,no,no,1657.2
37.0,81.05620500045598,4079.7738072190064,62.0,56.55572943479334,8,2,F,Month-to-month,Electronic check,Fiber optic,No,yes,No,no,2246.93
66.0,93.58916485597646,1196.0381556184302,11.0,35.663248626896326,2,3,F,monthly,Bank transfer,fiber,yes,Yes,No,yes,100.0
49.0,86.17177671631993,5300.302097481799,64.0,44.54289928876306,6,3,female,monthly,credit,Fiber optic,Y,yes,No,no,3816.34
35.0,61.76527504554742,845.1283547496176,12.0,63.82211136480162,2,1,M,Month-to-month,Electronic check,fiber,Y,Yes,Yes,no,1634.72
46.0,28.069195140681977,409.7570208397644,15.0,56.48656659186962,1,3,M,Two year,Mailed check,dsl,Yes,yes,Yes,no,728.17
41.0,48.358328461710656,2131.975303416019,43.0,24.40137154627803,10,4,female,Month-to-month,credit,Fiber optic,Yes,No,yes,no,3273.41
,53.02962586362927,212.6763276497878,,49.6461061079663,7,2,female,monthly,Electronic check,Fiber optic,Y,Yes,No,yes,100.0
56.0,65.98133475976714,458.03880491863157,8.0,68.023234691575,6,3,F,yearly,Bank transfer,dsl,Y,No,Yes,no,1631.11
39.0,59.53245005244598,3128.049981646901,52.0,79.78728172107026,5,1,M,Two year,credit,Fiber optic,Y,Yes,Yes,no,3368.82
53.0,60.174832622311996,1549.5090157153772,27.0,40.561153511345076,2,4,F,monthly,electronic,dsl,Yes,Yes,no,yes,242.38
30.0,35.46531127623758,1375.9305037040247,48.0,21.28794490755539,9,3,Male,monthly,electronic,None,Yes,Yes,No,no,1783.66
23.0,79.53012128798848,5240.092285512305,61.0,49.64174039300392,9,2,Male,Two year,Bank transfer,dsl,N,yes,no,no,3624.87
39.0,68.13767875484179,4021.5218200055665,69.0,45.68303229963014,8,1,Female,One year,Credit card,No,yes,no,yes,no,3352.44
32.0,34.023523240786005,1191.7225425461475,30.0,35.025934343378594,2,4,female,Month-to-month,Electronic check,dsl,yes,no,yes,yes,343.2
24.0,64.63172172302554,340.11247183674243,5.0,38.32866711751442,4,3,Female,yearly,Bank transfer,Fiber optic,N,No,no,no,2020.86
59.0,91.37213672026198,536.876458281088,7.0,21.117873442345907,7,4,female,Two year,Bank transfer,dsl,Y,Yes,Yes,no,2318.49
47.0,61.79161779967288,3329.776965087593,58.0,66.49738857310281,7,2,M,One year,Electronic check,dsl,No,no,yes,no,4018.62
31.0,70.9387909040301,191.2218131502712,3.0,81.70518803951721,8,3,M,Two year,Bank transfer,DSL,N,no,no,no,1958.38
78.0,92.72216471663577,6699.550618696176,68.0,63.02407264587829,8,3,male,yearly,credit,No,Yes,No,yes,no,4528.56
61.0,65.85303772910646,914.4967485715105,12.0,2.4406576038680257,7,3,Male,Two year,Electronic check,DSL,No,No,Yes,no,2210.63
20.0,68.81987495541219,4762.5797511141645,59.0,43.14468747319245,7,3,F,monthly,credit,No,yes,no,no,no,4005.22
22.0,41.09739097370021,1828.1670881132475,48.0,21.54657841278172,1,1,Male,Month-to-month,Bank transfer,None,Y,No,yes,yes,488.37
46.0,10.0,455.3695805174052,52.0,70.20055689705585,7,2,F,Month-to-month,Electronic check,No,Yes,no,yes,no,1886.49
67.0,57.42667427944098,1464.7434732818801,29.0,62.749643975483266,5,3,Female,One year,Mailed check,fiber,no,yes,yes,no,2478.71
56.0,58.0460789480086,3206.036117980135,53.0,80.37310608861316,8,2,M,Two year,Credit card,fiber,Yes,No,Yes,no,1977.57
29.0,62.383202499862456,2607.823093105928,48.0,39.07743414269272,6,1,M,Two year,Bank transfer,Fiber optic,N,no,Yes,no,3225.67
48.0,65.44443585068485,2919.745432945836,51.0,27.95910060550731,5,3,Male,Month-to-month,Bank transfer,No,Y,Yes,No,no,2788.95
24.0,46.13949615315379,488.30631526458205,12.0,27.871814265010183,2,2,Male,yearly,credit,dsl,Yes,No,No,yes,310.81
74.0,68.18437029431766,1157.956175451401,16.0,29.991870354021856,3,2,Male,monthly,Bank transfer,dsl,Y,no,No,no,3322.02
72.0,113.50783178834163,4982.966332322381,44.0,76.50971869399154,2,4,M,One year,credit,dsl,N,No,Yes,no,3209.97
52.0,37.46205916420601,458.47708363374034,14.0,67.88987618591281,5,2,M,monthly,Credit card,dsl,no,Yes,No,no,671.92
43.0,65.43504368031921,1185.3081468204696,21.0,83.42461448565597,5,2,Female,Month-to-month,Bank transfer,No,N,No,No,yes,659.04
44.0,59.63446157351108,3529.2365671192442,53.0,77.16750315099769,7,1,Female,Two year,credit,No,N,Yes,no,no,2865.05
79.0,72.26874646152821,951.9586548431712,12.0,109.158136627506,4,1,M,monthly,Mailed check,fiber,Yes,Yes,No,yes,881.62
45.0,47.887812628468815,638.6325624402418,12.0,50.90527827518889,10,1,female,monthly,Bank transfer,Fiber optic,Y,Yes,yes,yes,534.77
41.0,74.87572001399451,4054.4134634031884,56.0,31.04176203461066,9,2,F,monthly,credit,DSL,Y,Yes,No,no,4125.05
50.0,77.09885454339083,5710.611599873401,63.0,54.0765363623098,9,3,F,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,Yes,no,4994.64
44.0,30.83507679236135,538.2820718409674,21.0,101.08059399085101,2,4, , ,Mailed check,DSL,Y,No,No,no,533.17
22.0,27.781984615784786,1484.6509892488828,47.0,34.61210009168069,2,1,Male,Month-to-month,Bank transfer,fiber,Y,no,No,yes,100.0
62.0,75.32181118211237,5008.894736766381,67.0,47.254774559849515,2,3,female,Two year,credit,Fiber optic,yes,Yes,No,no,3187.41
57.0,57.46446574280716,2173.7683214512226,40.0,53.46912374932589,6,2,M,One year,Mailed check,fiber,yes,yes,no,no,3098.13
33.0,66.20283951854391,364.020623097336,6.0,57.359194853751625,1,4,Male,Month-to-month,electronic,dsl,Yes,Yes,No,yes,100.0
18.0,64.95077606868063,1594.859093741972,23.0,53.5728231632734,3,4,Female,monthly,Bank transfer,DSL,yes,Yes,No,yes,100.0
,,2953.4494635306983,47.0,64.26019561938972,2,3,Female,yearly,Bank transfer,None,yes,No,yes,yes,678.99
32.0,70.61151848369548,4192.616988180532,66.0,49.94979856119779,2,2,Female,Two year,Mailed check,DSL,yes,yes,Yes,no,4597.5
39.0,78.07337803228157,71.95127126408761,1.0,10.412035639088131,2,2,male,Two year,Credit card,dsl,N,no,Yes,no,1455.21
39.0,48.31830287957689,628.6433288808921,16.0,17.26262775912297,10,4,female,One year,electronic,fiber,Y,yes,yes,no,1946.45
72.0,84.19010341299284,1108.8289406198178,12.0,56.79023249081462,7,3,male,monthly,Bank transfer,None,No,yes,no,no,2334.94
,56.01938194282152,1045.2311213990783,16.0,45.066093282910906,2,4,Female,yearly,Credit card,dsl,Y,no,Yes,no,2679.62
36.0,58.360392604014194,515.7683278361955,8.0,81.3227351955517,1,3,Female,Two year,electronic,Fiber optic,Y,no,Yes,yes,381.77
60.0,82.14607581312224,2297.172874164648,24.0,20.02418447576596,10,3,female,monthly,electronic,No,No,no,Yes,no,3573.62
23.0,66.97231085738237,557.4955672780848,8.0,17.974154563498892,9,3,M,Two year,Bank transfer,Fiber optic,Y,Yes,no,no,2966.34
59.0,59.19718194365544,3826.5543305461188,67.0,27.5678506922064,3,1,female,Month-to-month,Electronic check,Fiber optic,Y,Yes,No,no,3102.92
52.0,101.67217316855834,212.54604228291535,2.0,40.79620229559595,4,4,M,yearly,Electronic check,dsl,yes,no,No,no,1955.84
77.0,39.69609855934616,2346.0928420605296,52.0,21.28973021241334,10,4,Female,One year,electronic,Fiber optic,Yes,no,Yes,no,4178.8
56.0,52.54907302976559,698.0056528230938,13.0,19.98663686876292,3,2,M,Two year,Mailed check,DSL,no,No,yes,yes,100.0
71.0,80.78352116900908,4933.636011487033,62.0,58.05811830269887,6,2,female,yearly,Electronic check,Fiber optic,yes,no,Yes,no,3555.36
66.0,65.53665474629591,3607.939635986088,50.0,76.05286944774171,6,4,F,Month-to-month,Mailed check,fiber,Yes,yes,Yes,yes,842.11
37.0,72.03750304794691,1973.8683645303665,24.0,43.45837891749123,9,1,Male,Month-to-month,electronic,fiber,yes,Yes,yes,no,1375.21
53.0,76.94905352433575,1982.3443699909983,24.0,31.008024698806963,9,2,male,Two year,credit,DSL,Y,no,No,no,2756.08
57.0,15.969272111822448,175.9376119644474,12.0,4.928993551542703,9,2,male,Month-to-month,electronic,DSL,No,No,No,no,1141.25
41.0,65.68752959322465,705.2171039881748,9.0,128.75334048389487,2,2,M,Two year,electronic,dsl,Yes,No,Yes,no,2481.01
54.0,30.77515097729824,1566.4061141859265,55.0,83.69040153277639,9,3,male,monthly,electronic,dsl,No,No,no,no,3325.88
47.0,70.58328340499519,5325.607667908233,70.0,49.531694656108506,4,2,Male,yearly,Mailed check,DSL,No,no,Yes,no,2590.68
67.0,80.4996177801523,5205.641153561116,54.0,59.392368319951345,4,2,M,Month-to-month,Bank transfer,fiber,Yes,Yes,No,yes,1294.51
68.0,72.72818301744346,2733.6377941352484,43.0,90.22583319247269,1,2,female,Two year,credit,dsl,No,No,No,no,982.73
68.0,62.68474328548039,2426.0445244744224,36.0,57.56717617538432,7,3,M,yearly,Mailed check,No,N,No,No,no,2093.68
19.0,56.60525417285445,2696.175227159116,40.0,41.308058638766404,3,2,male,yearly,Electronic check,Fiber optic,Yes,yes,no,no,1674.1
41.0,83.37929656935239,450.6100653842112,6.0,67.66466082491552,4,1,M,monthly,Mailed check,DSL,N,no,No,yes,100.0
72.0,57.94942655017505,3268.8701043708693,62.0,55.72860652757046,2,3,M,monthly,Bank transfer,No,Y,yes,no,yes,1296.67
,64.32304812576471,677.8290269367706,11.0,45.91006030779749,8,1,Male,monthly,electronic,fiber,Yes,no,No,no,3008.97
40.0,57.976514718026145,250.32642276443607,5.0,91.51212934913478,4,3,F,monthly,Bank transfer,Fiber optic,no,yes,Yes,yes,100.0
20.0,85.08084805583925,5400.538230540173,58.0,33.37540250494831,2,4,Female,monthly,electronic,dsl,Yes,no,no,yes,1267.52
42.0,44.781062759593766,1610.6734454313857,39.0,56.127760511408454,5,2,male,Month-to-month,credit,dsl,no,Yes,Yes,yes,100.0
34.0,44.98633633136927,2811.318434473341,69.0,26.708960356174554,6,3,female,Two year,Electronic check,fiber,Yes,Yes,No,no,4572.61
58.0,54.724915756334816,2564.2784223399885,56.0,73.00027754021316,10,4,male,yearly,Bank transfer,DSL,No,yes,Yes,no,3502.66
64.0,36.942644145089766,876.4220377497327,26.0,44.716335913514506,5,2,Female,monthly,Credit card,Fiber optic,yes,No,No,no,427.68
35.0,52.960109376637256,2039.3819471900065,39.0,61.002593104827184,4,2,F,monthly,Mailed check,Fiber optic,yes,Yes,yes,yes,362.54
20.0,40.567114404444084,2469.74283877707,69.0,98.11134668753249,5,4,F,Month-to-month,electronic,fiber,N,no,No,no,1630.38
150.0,288.1643827830002,44369.26573043939,70.0,0.0,3,3,Male,One year,Mailed check,fiber,yes,yes,yes,no,4621.95
21.0,95.56846602606296,1649.265559812084,20.0,36.15569332606326,6,3,M,monthly,Electronic check,None,yes,No,No,yes,172.11
51.0,81.85464338421852,2876.2163789855717,36.0,65.26460815508239,2,2,female,One year,Mailed check,DSL,yes,no,no,yes,298.04
40.0,42.152550181981155,183.04817796641714,4.0,36.53425308184113,7,4,F,Month-to-month,Mailed check,No,Yes,Yes,No,yes,100.0
40.0,77.08785140733654,2937.1327647002945,42.0,51.259848864395735,5,4,Male,Month-to-month,Electronic check,dsl,Y,No,Yes,no,2895.66
30.0,62.18399080716976,1066.0464659482204,16.0,69.92386187585348,1,3,F,Two year,Bank transfer,No,yes,no,Yes,no,363.36
78.0,76.9306866298347,2383.557438236582,31.0,20.603790881233845,8,3,Male,Two year,electronic,fiber,Yes,no,yes,no,2635.45
150.0,238.5230648009273,14543.59067175063,55.0,32.60397024698747,4,3,F,yearly,Mailed check,No,yes,yes,yes,no,2882.07
62.0,72.50333848648123,4293.9296027325,61.0,37.529581770627416,5,4,Female,monthly,Bank transfer,fiber,No,No,No,no,3044.75
32.0,58.17237527706183,2440.98550869089,40.0,81.29067090709633,8,3,Female,Month-to-month,Mailed check,fiber,N,no,yes,no,3166.45
58.0,72.08469469058416,2357.461203176489,35.0,55.30528396728739,1,4,Female,monthly,Electronic check,dsl,yes,no,No,yes,239.57
41.0,103.6181797437414,3430.7094477443034,29.0,58.43801963551124,6,3,F,monthly,Bank transfer,dsl,no,yes,yes,yes,1223.33
34.0,41.42314621504911,339.9728594384487,9.0,81.21408171736245,1,3,M,Month-to-month,electronic,dsl,yes,Yes,No,no,2205.19
25.0,42.628795044372225,1644.239384559377,45.0,52.02444828543102,6,3,female,Two year,Mailed check,No,Yes,Yes,No,no,2799.66
62.0,101.60476710466128,7541.749790209009,65.0,32.79399303731559,7,3,F,One year,Mailed check,DSL,yes,No,yes,no,3626.37
43.0,91.56373429403519,7235.441522367387,71.0,56.233580993863995,2,3,Female,Month-to-month,Bank transfer,Fiber optic,No,yes,No,yes,1816.09
69.0,42.96611894885838,1013.5253948457265,22.0,30.749361986009973,7,3,Female,monthly,Bank transfer,fiber,yes,no,Yes,yes,100.0
63.0,53.36907175425699,3563.3026417022493,64.0,72.6090852557684,7,2,female,Month-to-month,electronic,No,No,no,Yes,no,2655.7
39.0,82.05688540188683,2313.5076432392225,29.0,74.58767080715577,8,1,male,Two year,Bank transfer,DSL,Yes,no,yes,no,2942.08
64.0,57.417623147741466,3360.7367067772493,49.0,31.91207226534355,8,3,female,Two year,Bank transfer,No,yes,No,yes,no,3817.33
36.0,47.491014031035895,2208.6542834075244,42.0,34.48944987896483,6,3,Female,monthly,electronic,Fiber optic,Y,no,Yes,no,1386.14
32.0,82.38167983010545,3341.350380140885,48.0,30.433311466192514,9,2,Male,Two year,credit,DSL,yes,no,No,no,2829.53
71.0,77.74992962990476,2134.6243106122142,26.0,62.37840250227955,7,3,Male,Two year,credit,DSL,no,No,No,no,1885.22
65.0,40.996923785809294,528.5003211875792,16.0,7.617371512437366,9,3,Female,One year,electronic,No,Yes,No,yes,no,1108.13
72.0,80.62199685863021,1355.531100224206,16.0,45.083723849737495,6,2,F,,,dsl,Y,yes,No,no,2694.29
18.0,77.04530524215836,4479.9383399305125,55.0,84.40633878877539,8,1,Female,monthly,electronic,fiber,No,No,Yes,no,1483.77
46.0,42.04014209991913,2784.912426925438,58.0,68.8323080845427,1,2,female,Two year,electronic,dsl,yes,no,no,no,2638.95
22.0,10.0,472.484054311363,49.0,60.92115558612071,4,3,Male,monthly,Mailed check,DSL,Y,Yes,no,no,3445.98
62.0,65.31997540259385,1577.034925704511,28.0,41.58151069649337,5,2,male,Two year,Electronic check,dsl,Y,Yes,No,no,2934.89
51.0,36.887223321039315,367.25944921531095,9.0,55.85478116460447,10,3,Female,monthly,Credit card,fiber,No,yes,No,no,1117.06
35.0,71.24021025213432,3588.516538928302,54.0,103.59051453927816,9,2,male,Month-to-month,Mailed check,None,yes,Yes,yes,no,3087.88
26.0,22.95317778095295,1403.2419248601786,69.0,77.62074734131912,9,2,M,Month-to-month,Mailed check,No,yes,No,Yes,no,3808.66
30.0,50.855835199513365,245.7158530539734,6.0,84.29567731622956,1,2,M,Two year,Bank transfer,DSL,N,No,yes,yes,100.0
38.0,20.94846685880428,600.0908316069896,25.0,85.00579581832106,3,2,M,monthly,Electronic check,fiber,Y,No,yes,no,2941.09
74.0,49.23980264005162,2958.3246596690406,58.0,45.139597769467045,3,1,male,Two year,Mailed check,None,No,Yes,Yes,no,2911.65
22.0,80.51989593058221,5170.4865048904685,61.0,64.19608550300158,6,4,Male,Month-to-month,electronic,fiber,Y,no,No,no,2687.82
50.0,27.916571082416937,1473.8959375879454,45.0,73.54337936397036,6,1,F,Month-to-month,Mailed check,dsl,Yes,Yes,Yes,no,2905.7
51.0,44.2038533104695,2090.5147322351713,45.0,88.68063348260782,1,4,female,monthly,electronic,fiber,Yes,no,yes,yes,100.0
56.0,97.16061144537824,4596.844088753779,45.0,37.36445503022587,9,1,Female,One year,Mailed check,Fiber optic,Y,Yes,no,no,3680.3
44.0,39.0018736757744,202.98481299502896,5.0,75.15172649945893,9,1,Male,Two year,Mailed check,fiber,N,No,Yes,no,2941.73
69.0,67.42806223245097,1493.9061085585881,24.0,69.32892193001,5,4,female,monthly,Electronic check,Fiber optic,yes,Yes,Yes,yes,953.17
76.0,86.86216028932233,290.4951212614476,4.0,51.62196916989942,6,4,Female,Two year,Bank transfer,fiber,Y,No,No,no,2907.41
,71.67494634363884,2091.7353282120107,31.0,49.00442788183131,2,2,F,Month-to-month,Electronic check,fiber,No,no,no,no,1379.9
30.0,75.340337951511,1691.4308184469992,27.0,47.996589581245956,1,3,Male,yearly,credit,Fiber optic,yes,yes,Yes,yes,486.58
76.0,53.35485240509912,2061.047890321232,40.0,63.769985633902785,9,2,male,Two year,Bank transfer,DSL,yes,Yes,yes,no,4078.16
65.0,60.49602990259163,1710.9520478293812,29.0,67.24689279146924,10,2,Male,,Mailed check,None,yes,no,no,no,1525.96
63.0,50.59695900825036,1382.6843037938756,26.0,25.817724042812955,3,1,Female,One year,Credit card,dsl,no,No,no,no,1496.23
38.0,34.60202789999359,732.4002538415251,20.0,32.71615264497058,8,2,Female,monthly,electronic,No,yes,yes,Yes,no,1721.84
42.0,68.0986196237639,5020.487281397349,69.0,42.44788374879871,9,4,female,yearly,Electronic check,Fiber optic,Y,yes,No,no,3779.71
43.0,52.79635782471409,1347.0916237803895,25.0,54.446119604678564,2,2,female,monthly,Electronic check,Fiber optic,Y,Yes,yes,yes,100.0
25.0,55.88149026763345,1089.9470860115623,24.0,8.915919397710574,5,4,Male,,Mailed check,Fiber optic,N,no,Yes,no,3442.29
70.0,60.639000525598476,2589.7671193852657,41.0,73.01368658843802,10,3,F,monthly,credit,No,Y,No,Yes,no,2792.76
51.0,57.46266701080502,3518.39483444836,60.0,57.857714328056566,10,4,F,Two year,Mailed check,DSL,No,no,No,no,2088.59
70.0,39.16010783322264,1559.7076674048155,35.0,86.47839529006089,10,1,F,Month-to-month,Electronic check,Fiber optic,Y,no,Yes,no,3293.76
50.0,72.06845047611114,1021.3141802215223,15.0,44.39576016777903,10,2,F,monthly,Bank transfer,Fiber optic,no,No,No,no,3049.75
